rowid,pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbper,pl_orbsmax,pl_insol
5196,TOI-1136 e,2.639,6.07,737.0,18.801,0.14,48.4771
5197,TOI-1136 f,3.73591482,9.7,658.0,26.321,0.174,26.4328
5198,TOI-1136 g,2.53,5.6,574.0,39.545,0.229,
5199,TOI-1173 b,9.19,27.4,868.0,7.06466,0.0696,132.0
5200,TOI-1174 b,2.562,32.0,713.83,8.953487683,0.07994,52.02
5201,TOI-1180 b,3.072,10.0,638.18,9.686760378,0.080799,36.97
5202,TOI-1181 b,17.02644168,374.71969185,1942.12,2.103189,0.0364,14140.0
5203,TOI-1184 b,2.39,6.8,715.47,5.748433803,0.056027,57.54
5204,TOI-1194 b,8.71664516,120.0,1264.29,2.3106446,0.034,203.685
5205,TOI-1199 b,10.5140239,75.96098927,1486.0,3.671463,0.04988,324.114
5206,TOI-1201 b,2.415,6.28,703.0,2.4919863,0.0287,40.6
5207,TOI-1203 b,1.52,3.51,1361.2,4.1572888,0.04869,572.2
5208,TOI-1203 c,2.2,5.46,,13.0766,0.10433122750776407,
5209,TOI-1203 e,7.31,42.1,,204.59,0.6526405076530589,
5210,TOI-1203.01,2.918,7.39,743.6,25.502672,0.1632,51.0
5211,TOI-122 b,2.72,7.85,471.0,5.07803,0.0392,8.8
5212,TOI-1221 b,2.91,1112.3994245,440.0,91.68278,0.387,6.06
5213,TOI-1224 b,2.104,5.08,541.0,4.1782745,0.0355,13.9295
5214,TOI-1224 c,2.884,8.67,303.12,17.945466,0.09883930303044358,1.9952
5215,TOI-1227 b,9.57246952,66.5,243.77,27.36397,0.0886,3.21
5216,TOI-1230.01,3.23968384,10.6,688.61,25.05713123288,0.17506353713023165,53.1389
5217,TOI-1231 b,3.65,15.4,329.6,24.245586,0.1288,1.93
5218,TOI-1233.01,2.539,6.98,708.0,14.175685,0.1074,53.8795
5219,TOI-1235 b,1.69,6.69,775.0,3.444714,0.03845,60.3
5220,TOI-1238 b,1.21,3.76,1133.0,0.764597,0.0139,442.0
5221,TOI-1238 c,2.11,8.32,695.0,3.294736,0.037,63.0
5222,TOI-1243 b,2.33,7.7,450.0,4.6594779,0.04376232939940828,17.2664
5223,TOI-1244 b,2.467,6.6,714.86,6.400316483,0.060694,56.63
5224,TOI-1246 b,3.01,8.1,955.0,4.30744,0.049,196.0
5225,TOI-1246 c,2.45109846,9.1,862.49,5.904137,0.061,129.0
5226,TOI-1246 d,3.43139739,5.4,587.77,18.654874,0.132,28.0
5227,TOI-1246 e,3.5141875,14.5,463.98,37.92548,0.212,11.0
5228,TOI-1248 b,6.8084859,27.4,952.09,4.3601561,0.051,202.0739
5229,TOI-1249 b,3.2710301,11.9,726.89,13.079151,0.109,48.6058
5230,TOI-125 b,2.726,9.5,1037.0,4.65382,0.05186,185.0
5231,TOI-125 c,2.759,6.63,827.8,9.15059,0.0814,77.59
5232,TOI-125 d,2.93,13.6,638.1,19.98,0.137,26.7
5233,TOI-1259 A b,11.45557828,140.16232749,963.0,3.477978,0.0407,153.1389
5234,TOI-1260 b,2.41,8.56,871.0,3.127463,0.0367,95.58
5235,TOI-1260 c,2.76,13.2,651.0,7.493134,0.0657,29.81
5236,TOI-1260 d,3.12,11.84,499.0,16.608164,0.1116,10.32
5237,TOI-1266 b,2.52,4.46,415.0,10.8945,0.073,4.72
5238,TOI-1266 c,1.98,3.17,346.0,18.8027,0.105,2.42
5239,TOI-1266 d,1.74,3.68,288.0,32.509,0.1513,1.3
5240,TOI-1268 b,9.1,96.4,918.9,8.1577094,0.0711,91.0972
5241,TOI-1269 b,2.40144286,6.4,1004.9,4.2529913,0.0496,231.2034
5242,TOI-1272 b,4.13204907,27.0,975.0,3.31599,0.0417,120.595
5243,TOI-1272 c,4.95,21.7,697.0,8.6811,0.079,
5244,TOI-1273 b,11.09689089,70.55790635,1211.0,4.631296,0.0549,225.013
5245,TOI-1278 b,12.21778896,5879.8255295,407.87,14.47567,0.095,6.5402
5246,TOI-1279 b,2.66146528,10.6,759.0,9.61419,0.085,74.7359
5247,TOI-128.01,2.21898,5.56,1344.51,4.9404681,0.05381019,182.406
5248,TOI-1288 b,4.96846551,44.1,1203.44,2.6998279,0.0374,1198.41
5249,TOI-1288 c,11.1,85.7,,416.0,1.07,
5250,TOI-1294 b,10.12369881,63.9,1392.74,3.915292,0.051,311.498
5251,TOI-1294 c,14.3,147.0,,159.9,0.61,
5252,TOI-1295 b,15.69257298,451.31633794,2360.0,3.1968838,0.047,1800.0
5253,TOI-1296 b,14.11645916,95.3,1414.84,3.9443736,0.051,1078.5987
5254,TOI-1298 b,9.65807033,99.0,1278.0,4.537143,0.057,732.0077
5255,TOI-1301.01,2.477,6.7,737.36,6.096407209,0.059866,72.55
5256,TOI-132 b,3.42,22.4,1395.0,2.1097019,0.026,860.0
5257,TOI-1333 b,15.647764,753.2571,1679.0,4.720219,0.0626,1112.85
5258,TOI-1338 b,7.661,11.3,254.65,95.4001,0.4607,0.9938
5259,TOI-1338 c,10.3,75.4,,215.79,0.794,
5260,TOI-1346 b,2.39,6.3,1324.0,1.7622538,0.026725352257732864,468.5415
5261,TOI-1346 c,2.23,5.6,928.0,5.502558,0.05709361652027138,102.6644
5262,TOI-1347 b,1.8,11.1,1400.0,0.84742346,0.0171,1876.1315
5263,TOI-1347 c,1.6,6.4,1000.0,4.841962,0.0546,183.6642
5264,TOI-1386 b,6.2163865,45.8,615.03,25.8401,0.173,34.68
5265,TOI-1386 c,10.3,75.2,327.4,232.0,0.75,1.771
5266,TOI-139 b,2.4566,6.6,561.17,11.07085,0.08590336800663298,22.4219
5267,TOI-1408 b,25.0,593.0,1293.0,4.42587,0.05778,465.179
5268,TOI-1408 c,2.22,7.6,1864.0,2.1664,0.03587,2005.35
5269,TOI-1410 c,5.63,27.0,,47.56,0.239,
5270,TOI-1410.01,3.10083009,12.5,1236.7,1.21687,0.0207,565.5415
5271,TOI-1411 b,1.19880592,2.0,976.4,1.4520527,0.02122,266.85
5272,TOI-1416 b,1.62,3.48,1517.0,1.0697568,0.019,883.0
5273,TOI-1420 b,11.89,25.1,957.0,6.9561063,0.071,139.0
5274,TOI-1422 b,3.83,9.5,870.0,12.99894,0.107,90.5151
5275,TOI-1422 c,2.61,14.0,628.0,34.5633,0.205,
5276,TOI-1431 b,16.70138124,991.62462984,2370.0,2.650237,0.046,5300.0
5277,TOI-1437 b,2.24,9.6,794.23,18.840942,0.14,82.0
5278,TOI-1438 b,3.04,9.4,971.0,5.13967,0.0553,145.0
5279,TOI-1438 c,2.75,10.6,794.0,9.428089,0.083,65.0
5280,TOI-1439 b,4.2427861,38.5,748.4,27.644,0.192,68.4355
5281,TOI-1442 b,1.17,1.71,1072.0,0.4090677,0.0071,207.0242
5282,TOI-1443 b,2.30381001,30.0,520.66,23.540678,0.147,16.8576
5283,TOI-1444 b,1.41792246,3.58,2130.02,0.4702743,0.0116,5028.6263
5284,TOI-1448 b,2.749,19.5,426.0,8.112245,0.0567,5.45
5285,TOI-1450 A b,1.13,1.258,722.0,2.0439274,0.02467917133957676,44.9493
5286,TOI-1450 A c,1.13,1.527,533.0,5.0688,0.04521581533060778,
5287,TOI-1451 b,2.61143902,15.2,723.33,16.537944,0.127,53.0216
5288,TOI-1452 b,1.672,4.82,326.0,11.06201,0.061,1.8
5289,TOI-1453 b,1.173,2.32,944.2,4.3135225,0.046372791799037597,132.6
5290,TOI-1453 c,2.224,2.95,819.8,6.5886982,0.06150469569401399,75.3
5291,TOI-1467 b,1.92,9.0,506.07,5.97114713,0.050748,18.13
5292,TOI-1468 b,1.401,3.04,683.5,1.8805201,0.02107,36.4
5293,TOI-1468 c,2.126,4.1,338.1,15.532477,0.08608,2.13
5294,TOI-1470 b,2.18,7.32,734.0,2.527093,0.0285,46.3
5295,TOI-1470 c,2.47,7.24,373.0,18.08816,0.106,3.35
5296,TOI-1472 b,4.058,18.05,891.0,6.36338574,0.064,110.0201
5297,TOI-1472 c,3.334,21.13,662.0,15.5381747,0.116,
5298,TOI-1478 b,11.99360935,279.68899816,918.0,10.1802117,0.0818,261.013
5299,TOI-150.01,14.067295,797.7533,1404.5,5.857487,0.07037,750.922
5300,TOI-1516 b,15.24421375,1004.33776612,1839.0,2.056014,0.0330566504724073,1899.83
5301,TOI-1518 b,21.05046575,581.62598481,2546.0,1.90261131,0.03712,7010.0
5302,TOI-157 b,14.414774,375.0394,1588.0,2.0845435,0.03138,1062.0
5303,TOI-1601 b,14.19902343,387.0,1493.97,5.33175,0.069,1071.42
5304,TOI-163 b,16.690201,387.7526,1669.0,4.231306,0.058,1489.1126
5305,TOI-1630.01,2.417,6.42,584.0,12.055734733,0.101151,55.58
5306,TOI-1634 b,1.773,7.57,924.0,0.9893455,0.01545,121.0
5308,TOI-1648 b,2.54,7.4,799.0,7.331602,0.0694,27.4026
5309,TOI-1659.01,2.255,5.71,1031.14,5.877556328,0.065757,268.44
5310,TOI-1669 b,14.1,191.0,,500.0,1.27,
5311,TOI-1669 c,2.2963977,13.0,1285.16,2.6800535,0.0376,342.997
5312,TOI-1670 b,2.06,41.31769291,1062.0,10.98462,0.103,196.694
5313,TOI-1670 c,11.06326395,200.23189641,684.0,40.74976,0.249,14.5514
5314,TOI-1680 b,1.466,2.75,404.0,4.8026345,0.03144,4.41
5315,TOI-1683.01,2.6382,7.45,929.25,3.0575356,0.036507593,163.056
5316,TOI-1685 b,1.421,3.07,1000.0,0.66913923,0.01164,213.0
5317,TOI-169 b,12.172974,251.40353,1715.0,2.2554477,0.03524,1443.0
5318,TOI-1691 b,3.66,14.6,703.49,16.736888935,0.129365,59.13
5319,TOI-1693 b,1.41,2.57,764.0,1.7666957,0.0226,57.0208
5320,TOI-1694 b,5.3422266,31.3,943.19,3.770107,0.045,195.2882
5321,TOI-1694 c,13.8,297.0,,393.1,0.1,
5322,TOI-1695 b,1.9,6.36,698.0,3.1342791,0.033548,39.0
5323,TOI-1696 b,3.09,48.8,489.0,2.500311,0.0229,13.5
5324,TOI-1710 b,5.20315158,22.4,602.99,24.283377,0.166,33.0
5325,TOI-1716.01,3.143,10.0,959.0,8.082376554,0.080496,254.83
5326,TOI-172 b,10.816685,1722.6386,1198.0,9.47725,0.0914,299.0
5327,TOI-1723 b,3.435,10.4,782.98,13.727012643,0.113496,92.36
5328,TOI-1728 b,5.05,26.78,767.0,3.49151,0.0391,57.78
5329,TOI-1736 b,3.18175535,12.3,1099.79,7.073076,0.073,329.6
5330,TOI-1736 c,12.5,2800.0,249.0,571.25,1.37,0.9
5331,TOI-1739 b,1.946,4.45,755.55,8.303341406,0.073872,53.91
5332,TOI-1742 b,2.36507598,9.7,694.09,21.269084,0.154,58.618
5333,TOI-1743 b,1.83,4.01,485.0,4.266046,0.03589,10.8837
5334,TOI-1744.01,2.68,7.65,598.0,22.341702927,0.164086,63.31
5335,TOI-1749 b,1.39,57.0,831.0,2.38839,0.0291,83.8379
5336,TOI-1749 c,2.12,14.0,673.0,4.4929,0.0443,36.1539
5337,TOI-1749 d,2.52,15.0,533.0,9.0497,0.0707,14.2074
5338,TOI-1751 b,2.9507845,19.5,651.64,37.46852,0.215,192.521
5339,TOI-1753 b,2.47852533,16.6,1005.43,5.3846104,0.059,237.996
5340,TOI-1758 b,3.62,6.9,551.44,20.705074685,0.141409,21.05
5341,TOI-1759 b,3.14,10.8,443.0,18.85019,0.1177,6.39
5342,TOI-1768.01,3.453,11.8,1566.0,7.337703649,0.076381,240.87
5343,TOI-1772.01,2.905,8.78,877.67,8.054246874,0.078375,140.93
5344,TOI-1774.01,2.78,8.5,824.0,16.70988,0.1275302729324381,73.7609
5345,TOI-1775 b,8.04728896,96.0,707.89,10.2405549,0.08,55.4426
5346,TOI-1776 b,1.21612741,1.4,1269.21,2.799868,0.0378,560.3349
5347,TOI-1777.01,2.246,5.67,580.0,14.650111974,0.119466,71.34
5348,TOI-178 b,1.2,0.96,1040.0,1.9145601,0.02607,
5349,TOI-178 c,1.754,4.64,873.0,3.238486,0.037,97.6159
5350,TOI-178 d,2.695,5.2,690.0,6.557569,0.0592,24.9125
5351,TOI-178 e,2.301,3.48,600.0,9.96318,0.0783,21.8202
5352,TOI-178 f,2.417,5.63,521.0,15.23335,0.1039,0.6071
5353,TOI-178 g,2.939,4.4,470.0,20.71663,0.1275,19.4978
5354,TOI-1782.01,2.368,6.2,697.84,4.987641028,0.05024,56.25
5355,TOI-1782.02,1.839,4.04,974.95,1.829024227,0.025739,214.17
5356,TOI-1789 b,16.14093221,222.4798849,1927.0,3.208664,0.04882,2300.0
5357,TOI-1794 b,3.29701268,8.7,992.91,8.765528,0.082,228.913
5358,TOI-1798.01,2.448,6.5,734.31,8.021522331,0.074984,69.26
5359,TOI-1798.02,1.464,5.6,1935.83,0.437811822,0.010789,3345.44
5360,TOI-1799 b,1.642,4.0,922.72,7.094570865,0.072502,164.26
5361,TOI-1801 b,2.079,5.738,493.7,10.64387,0.075,10.7276
5362,TOI-1803 b,2.99,10.32,747.0,6.293287,0.06,58.0
5363,TOI-1803 c,4.29,8.0,588.0,12.885779,0.097,22.0
5364,TOI-1806.01,3.4095367,11.5,337.47,15.1454693,0.087735044,2.1473
5365,TOI-1807 b,1.49681583,2.44,1694.1,0.54937097,0.0122,1407.22
5366,TOI-181 b,6.9559,46.1687,895.1,4.532,0.0539,102.43
5367,TOI-1811 b,11.14172682,308.9292116,962.2,3.7130765,0.04389,55.9743
5368,TOI-1820 b,12.778238,731.0053361,1375.0,4.860674,0.061,292.245
5369,TOI-1823 b,7.5406241,67.4,423.63,38.8,0.212,9.2972
5370,TOI-1824 b,2.7438269,16.0,528.67,22.808533,0.151,14.6287
5371,TOI-1836 b,8.00321222,38.45723725,966.0,20.380799,0.1597,153.5185
5372,TOI-1836 c,2.59987579,8.0,2007.6,1.7727471,0.03089,2981.98
5373,TOI-1842 b,12.3485023,89.4,1199.55,9.5739181,0.1,354.639
5374,TOI-1846 b,1.792,3.87,568.1,3.9306737,0.03646,17.35
5375,TOI-1853 b,3.46,73.2,1479.0,1.2436258,0.0213,435.33
5376,TOI-1855 b,18.49481816,360.09958513,1701.0,1.36414864,0.02398,852.162
5377,TOI-1859 b,9.75181321,68.6,615.0,63.48347,0.337,23.786
5378,TOI-1860 b,1.31,2.27,1885.0,1.0662107,0.0204,876.703
5379,TOI-1883 b,5.65,27.2,524.92,4.50638,0.0468,17.9436
5380,TOI-1898 b,9.39553231,129.0,674.54,45.52234,0.269,51.0074
5381,TOI-1899 b,11.09689089,212.94503269,378.0,29.090312,0.1525,3.4
5382,TOI-1937 A b,13.97759893,638.83509807,2097.0,0.94667944,0.01932,3230.0
5383,TOI-198 b,1.44,2.67,368.0,10.2152,0.1,7.4193
5384,TOI-199 b,9.07927437,54.03082919,358.0,104.854,0.4254,2.7528
5385,TOI-199 c,11.4,88.99195396,,273.69,0.807,
5386,TOI-1994 b,13.67495645,7024.0077947,2290.0,4.0337142,0.0613,1910.26
5387,TOI-2000 b,2.7,11.0,1488.0,3.09833,0.04271,628.0
5388,TOI-2000 c,8.14,81.7,1038.0,9.127055,0.0878,149.0
5389,TOI-2005 b,11.99360935,2034.1018048,1221.39,17.305904,0.16,525.9409
5390,TOI-201 b,11.82547464,184.34047606,759.0,52.977946,0.3026,30.2653
5391,TOI-201 c,11.13051784,4513.1633794,,2800.0,4.28,
5392,TOI-2010 b,11.81426566,408.7273314,400.2,141.834025,0.5516,4.09
5393,TOI-2015 b,3.309,9.2,530.9,3.348237,0.029322,13.185
5394,TOI-2015 c,2.93,8.91,448.0,5.582796,0.041232,6.68
5395,TOI-2018 b,2.268,9.2,576.34,7.435583,0.06181703244167514,26.0758
5396,TOI-2019 b,5.33275337,34.4,917.46,15.3444,0.128,126.052
5397,TOI-2025 b,11.89272852,1144.1822652,1166.0,8.8720982,0.0892,343.7178
5398,TOI-2031 A b,14.20177855,254.2627256,1358.0,5.71548654,0.066,567.0
5399,TOI-2046 b,16.14093221,731.0053361,1828.82,1.4971842,0.026677767806127236,2643.655
5400,TOI-2048 b,2.61,7.32,646.0,13.79019,0.10576599213664473,29.035
5401,TOI-206 b,1.3,2.24,910.0,0.7363104,0.0112,117.7582
5402,TOI-2068 b,1.821,3.97,520.62,7.768915,0.0632,12.23
5403,TOI-2076 b,2.39,16.1,738.0,10.355235,0.0682,49.4
5404,TOI-2076 c,3.69441587,55.0,543.16,21.015327,0.142,32.7
5405,TOI-2076 d,3.43087751,29.0,457.68,35.125686,0.199,16.5
5406,TOI-2076 e,1.355,2.4,1138.0,3.0223445,0.0385,
5407,TOI-2081 b,2.04,4.82,488.0,10.50534,0.0752,8.1
5408,TOI-2084 b,2.47,6.66,527.0,6.0784247,0.05006,12.8
5409,TOI-2088 b,3.6831179,37.0,300.33,124.72997,0.472,1.7338
5410,TOI-2093 b,3.25,10.6,535.0,12.836,0.097,
5411,TOI-2093 c,2.3,15.8,329.0,53.81149,0.257,3.0647
5412,TOI-2094 b,1.9,4.27,276.0,18.793193,0.136,0.98
5413,TOI-2095 b,1.25,4.1,347.0,17.66484,0.101,3.43
5414,TOI-2095 c,1.33,7.4,297.0,28.17232,0.137,1.84
5415,TOI-2096 b,1.243,2.08,445.0,3.1190633,0.025,9.4
5416,TOI-2096 c,1.914,4.32,349.0,6.38784,0.04,3.7
5417,TOI-2107 b,13.57407563,263.79757781,1397.0,2.4545467,0.03515,508.468
5418,TOI-2109 b,15.098497,1595.49860314,3646.0,0.67247414,0.01791,14429.0
5419,TOI-2120 b,2.122,6.8,384.0,5.7998164,0.0377,3.61
5420,TOI-2128 b,2.08874836,4.5,780.53,16.34136,0.127,86.2315
5421,TOI-2133 b,2.37,6.21,798.0,3.8266472,0.041,81.1072
5422,TOI-2134 b,2.69,9.13,666.0,9.2292005,0.078,32.0
5423,TOI-2134 c,7.27,41.89,306.0,95.5,0.371,1.4
5424,TOI-2136 b,2.19,6.37,395.0,7.851928,0.057,4.0
5425,TOI-2141 b,3.147,20.1,728.0,18.261608,0.1322,47.3
5426,TOI-2141 c,2.35,6.14,1095.0,5.4624,0.0585,241.0
5427,TOI-2141 d,3.97,14.9,491.4,60.45,0.2906,9.8
5428,TOI-2145 b,12.24020692,1805.26535176,1484.0,10.261128,0.1117,515.939
5429,TOI-2152 A b,14.35870428,899.45439181,1802.0,3.3773512,0.05064,2195.7879
5430,TOI-2154 b,16.28664896,292.40213444,1580.0,3.8240801,0.0513,1005.8946
5431,TOI-2158 b,10.76062147,260.61929374,1188.0,8.60077,0.075,81.4989
5432,TOI-216.01,10.1,177.98390792,497.0,34.525528,0.2069,10.1
5433,TOI-216.02,8.0,18.75187601,628.0,17.16073,0.1293,25.9
5434,TOI-2169 A b,12.50922246,329.58805806,1364.0,8.2148282,0.0896,577.0
5435,TOI-2180 b,11.32107051,875.61726129,348.0,260.79,0.828,2.71
5436,TOI-2184 b,11.39953337,206.58846455,1676.05,6.90683,0.0817879843111849,1429.0
5437,TOI-2193 A b,19.83989584,298.75870258,1763.0,2.1225735,0.03319,1600.0
5438,TOI-2194 b,1.9892,4.61,590.88,15.337597,0.10927529101514054,14.2526
5439,TOI-2196 b,3.51,26.0,1860.0,1.1947268,0.02234,2000.0
5440,TOI-220 b,3.03,13.8,805.0,10.695264,0.08911,137.7252
5441,TOI-2202 b,10.95117414,287.31687993,652.07,11.9126075,0.09564,42.7254
5442,TOI-2202 c,13.4,117.27868218,,24.6744,0.15544,
5443,TOI-2207 b,11.1529358,203.41018048,1259.0,8.001968,0.0854,406.0
5444,TOI-2211.01,1.561,3.06,1056.92,3.092686757,0.04011,296.13
5445,TOI-2236 b,14.36991326,502.16888306,1688.0,3.5315902,0.05009,1356.0
5446,TOI-2257 b,2.194,5.45,256.0,35.189346,0.145,0.6703
5447,TOI-2260 b,1.62,3.26,2609.0,0.3524728,0.0097,1844.98
5448,TOI-2266 b,1.54,2.99,550.0,2.326318,0.02,13.0
5449,TOI-2267 b,1.0,0.972,424.0,2.28909,0.0205,8.4
5450,TOI-2267 c,1.14,1.55,374.0,3.4950412,0.0263,4.7
5451,TOI-2267 d,1.77,3.78,422.0,2.0344671,0.0145,5.3
5452,TOI-2274 b,2.45,6.57,771.46,2.67963,0.05,83.7078
5453,TOI-2285 b,1.77,19.5,358.0,13.635109,0.1363,3.91
5454,TOI-2295 b,16.47720163,278.09985612,747.0,30.033302,0.1992,42.0912
5455,TOI-2295 c,12.8,1783.01736327,234.9,966.5,2.018,
5456,TOI-2322 b,0.994,2.31,603.1,11.30717,0.0924,22.04
5457,TOI-2322 c,1.874,18.1,496.8,20.225528,0.1362,10.15
5458,TOI-2328 b,9.97599282,50.85254512,842.0,17.10197,0.127,20.0982
5459,TOI-2337 b,10.08808263,508.5254512,1272.46,2.99432,0.04465573930153944,619.5809
5460,TOI-2338 b,11.2089807,1900.61387386,799.0,22.65398,0.158,13.8485
5461,TOI-2345 b,1.504,3.49,1478.0,1.0528573,0.01705,791.0
5462,TOI-2345 c,2.451,7.27,544.0,21.064302,0.1257,14.57
5463,TOI-2346 b,16.11851425,394.10722468,1689.0,3.3312029,0.0473,1360.0
5464,TOI-2364 b,8.60849718,71.51139158,1091.0,4.0197517,0.04871,237.0
5465,TOI-2368 b,10.83908434,206.58846455,1000.0,5.1750073,0.05649,162.7267
5466,TOI-237 b,1.44,2.67,388.0,5.436098,0.0341,3.7
5467,TOI-2373 b,10.42435205,2955.8041851,860.0,13.33668,0.112,69.8726
5468,TOI-2374 b,6.81,56.64,885.0,4.31361,0.0471,132.5691
5469,TOI-2379 b,11.72459381,1830.69162432,624.0,5.4693827,0.05263,25.3
5470,TOI-238 b,1.559,3.37,1378.0,1.273099,0.0212,753.1
5471,TOI-238 c,2.18,6.7,696.0,8.465651,0.0749,58.3
5472,TOI-2382 b,12.25141591,235.19302118,1426.0,4.6612061,0.059,689.0
5473,TOI-2384 b,11.48920522,624.85064816,889.7,2.13570304,0.02793,104.3
5474,TOI-2406 b,2.86,15.6,449.0,3.0766891,0.02267,6.69
5475,TOI-2407 b,4.26,16.8,705.0,2.702969,0.033,41.0
5476,TOI-2411 b,1.68,3.46,1355.0,0.7826942,0.0144,1051.1379
5477,TOI-2416 b,9.86390302,953.485221,1080.0,8.275479,0.0831,130.93
5478,TOI-2420 b,15.02003414,294.62693329,1571.6,5.842641,0.0684,1017.0
5479,TOI-2421 b,10.36830715,105.83685953,1534.0,4.3474032,0.0543,923.6
5480,TOI-2427 b,1.8,3.89,1117.0,1.3060011,0.0202,62.7136
5481,TOI-244 b,1.52,2.68,458.0,7.397225,0.0559,7.3
5482,TOI-2443 b,2.363,4.8,519.0,15.66858,0.105,13.2931
5483,TOI-2445 b,1.25,2.1,1060.0,0.3711281,0.0064,204.4874
5484,TOI-2447 b,9.60609646,124.90656395,414.0,69.33684,0.347,44.5933
5485,TOI-2449 b,11.24,222.0,400.0,106.14468,0.45,362.642
5486,TOI-2458 b,2.83,13.31,1509.4,3.73659,0.0482,865.0
5487,TOI-2458 c,3.18,10.22,,16.553,0.129,
5488,TOI-2459 b,2.9531,9.03,445.01,19.104718,0.12177222734297853,8.5187
5489,TOI-2485 b,12.1393261,766.60211768,1134.0,11.23479,0.1093,275.6
5490,TOI-2497 b,11.14172682,1531.93292174,1595.0,10.655669,0.1166,997.8085
5491,TOI-2498 b,6.06,34.62,1443.0,3.738252,0.0491,790.4759
5492,TOI-251 b,2.74,317.83,1041.19,4.93777,0.05741,277.7462
5493,TOI-2524 b,11.2089807,203.41018048,1100.0,7.18585,0.073,210.609
5494,TOI-2525 b,8.67575106,26.69758619,512.97,23.2856,0.1511,16.3643
5495,TOI-2525 c,10.13291855,208.8132634,399.96,49.2519,0.249,6.0478
5496,TOI-2529 b,11.54525012,743.71847238,636.0,64.5949,0.327,70.9731
5497,TOI-2537 b,11.25381662,415.40172795,338.0,94.1022,0.3715,7.4445
5498,TOI-2537 c,12.7,2297.89938261,123.1,1920.0,2.78,
5499,TOI-2545 b,2.75,8.0,1022.99,7.994037,0.07965287199300092,258.8217
5500,TOI-2567 b,10.92875618,63.88350981,1352.0,5.983944,0.0672,558.0
5501,TOI-257 b,7.16253867,43.86032017,1027.0,18.38818,0.1528,186.0
5502,TOI-2570 b,13.64132951,260.61929374,1431.0,2.9887615,0.04145,699.0
5503,TOI-2580 b,17.37392009,200.23189641,2410.0,3.39775,0.048,1730.0
5504,TOI-2583 A b,14.4595851,79.45710175,1456.0,4.5207265,0.0571,750.9
5505,TOI-2587 A b,12.07207221,69.28659273,1445.0,5.45664,0.0635,728.0
5506,TOI-2589 b,12.10569916,1112.3994245,592.0,61.6277,0.3,21.7464
5507,TOI-260 b,1.71,4.23,493.0,13.475853,0.0943,10.1838
5508,TOI-261.01,3.0449863,9.51,1722.49,3.3639254,0.034792189,874.7956
5509,TOI-261.02,3.34822227,11.2,1007.53,13.03935862135,0.11085873159783106,243.5261
5510,TOI-262 b,2.07,4.94,584.0,11.14529,0.163,56.9133
5511,TOI-2641 b,18.10250383,122.6817651,1387.0,4.880974,0.0607,602.0
5512,TOI-2669 b,19.72780603,193.87532827,1226.0,6.2034,0.07001783767355015,375.554
5513,TOI-269 b,2.77,8.8,531.0,3.6977104,0.0345,19.0
5514,TOI-270 b,1.28,1.48,600.0,3.35992,0.03197,131.7935
5515,TOI-270 c,2.33,6.2,489.0,5.66051,0.04526,9.9407
5516,TOI-270 d,2.0,4.2,383.0,11.38194,0.0721,9.2135
5517,TOI-2714 b,13.72,228.0,1603.0,2.499387,0.036,945.55
5518,TOI-2719 b,5.98,29.9,1710.0,3.37594,0.04433394591262889,874.29
5519,TOI-2768 b,2.63,7.41,855.0,1.50801,0.027,89.0458
5520,TOI-277 b,2.65,7.51,587.92,3.994,0.0269,28.236
5521,TOI-2796 b,17.26183028,139.84449908,1205.0,4.8084983,0.0569,352.0
5522,TOI-2803 A b,18.11371281,309.88269682,1893.0,1.96229325,0.03185,2150.0
5523,TOI-2818 b,15.27784069,225.65816897,1376.0,4.039709,0.0493,598.0
5524,TOI-283 b,2.34,6.54,661.0,17.61745,0.123,30.4
5525,TOI-2842 b,12.84549188,117.59651059,1471.0,3.5514058,0.0475,781.8
5526,TOI-286 b,1.42,4.53,979.0,4.5117244,0.0503,86.7681
5527,TOI-286 c,1.88,3.72,475.0,39.361826,0.213,22.4437
5528,TOI-2876 b,9.6397234,54.03082919,929.0,6.2996431,0.0654,124.2
5529,TOI-2886 b,18.6405349,444.9597698,1978.0,1.60200105,0.02871,2560.0
5530,TOI-2969 b,12.32987877,368.68095212,1186.0,1.8237146,0.0261,382.0
5532,TOI-2981 b,13.4,638.0,1358.0,3.601501,0.048,556.616
5533,TOI-2986 b,9.292245,96.61983573,1622.0,3.2783662,0.04489,1156.0
5534,TOI-2989 b,12.55405838,953.485221,1001.0,3.122832,0.0384,124.0
5535,TOI-2992 b,13.75341932,1058.36859531,1726.0,3.007812,0.0434,1484.0
5536,TOI-3023 b,16.43236571,197.05361234,1596.0,3.9014971,0.0505,1084.0
5537,TOI-3071 b,7.16,68.2,2155.0,1.266938,0.0249,2579.61
5538,TOI-3082 b,3.6621,13.0,1032.78,1.926907,0.026438473704022414,131.648
5539,TOI-3135 b,13.65253849,327.36325921,1292.0,3.7065585,0.04756,464.0
5540,TOI-3160 A b,13.7646283,378.21580433,1539.0,3.971281,0.0505,933.0
5541,TOI-3235 b,11.39953337,211.35589065,604.0,2.59261842,0.02709,13.8883
5542,TOI-3261 b,3.82,30.3,1722.0,0.8831331,0.01714,1466.0
5543,TOI-3288 b,12.24020692,536.17652261,973.0,1.4338647,0.02285,213.8
5544,TOI-329 b,4.94057819,40.4,1213.02,5.70439,0.0638,576.8749
